file path,copyright
fossology-01-07-2021/src/pkgagent/ui/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/pkgagent/ui/agent-pkgagent.php,"Copyright (C) 2009-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/pkgagent/ui/agent-pkgagent.php,"Copyright (C) 2015, Siemens AG"
fossology-01-07-2021/src/example_wc_agent/ui_tests/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/agent_tests/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/agent_tests/Unit/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/agent_tests/Functional/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/agent/wc_agent.c,"Copyright (C) 2007-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/agent/Makefile,"Copyright (C) 2008-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/agent/README.txt,"Copyright (C) 2007-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/ui/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/ui_tests/Unit/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/example_wc_agent/ui_tests/Functional/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/regexscan/agent/regexscan.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/regexscan/agent/Makefile,"Copyright (C) 2008-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/regexscan/agent/Makefile,Copyright (C) 2016 Siemens AG
fossology-01-07-2021/src/regexscan/agent/regexscan-Stage3.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/regexscan/agent/regexscan-Stage1.c,"Copyright (C) 2007-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/regexscan/agent/regexscan-Stage2.c,"Copyright (C) 2007-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/regexscan/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/template/about.html.twig,Copyright (C) 2014-2020 Siemens AG
fossology-01-07-2021/src/demomod/agent_tests/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/agent_tests/Unit/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/agent_tests/Functional/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/agent/utils.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/agent/usage.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/agent/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/agent/Makefile,Copyright (C) 2016 Siemens AG
fossology-01-07-2021/src/demomod/agent/demomod.h,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/agent/process.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/agent/demomod.c,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/ui/demohello.php,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/ui/agent-demomod.php,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/ui/demomod.php,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/ui/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/demomod/ui_tests/Makefile,"Copyright (C) 2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/readmeoss/agent/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/readmeoss/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/readmeoss/ui/ReadMeOssPlugin.php,Copyright (C) 2014-2018 Siemens AG
fossology-01-07-2021/src/readmeoss/ui/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/readmeoss/ui/ReadMeOssAgentPlugin.php,"Copyright (C) 2015, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/testdata/setupDb.sh,"Copyright (C) 2018, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/testdata/testit.sh,"Copyright (C) 2018, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/testdata/dropDb.sh,"Copyright (C) 2018, Siemens AG"
fossology-01-07-2021/src/www/ui/template/popup_license.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/template/password-policy-check.js.twig,Copyright (C) 2020 Siemens AG
fossology-01-07-2021/src/www/ui/template/bulk-history.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/template/ui-report-conf.html.twig,Copyright (C) 2019 Siemens AG
fossology-01-07-2021/src/www/ui/template/ui-search.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/template/admin_license_file.js.twig,Copyright (C) 2017 Siemens AG
fossology-01-07-2021/src/www/ui/template/change_license_modal.html.twig,"Copyright (C) 2014-2017,2019 Siemens AG"
fossology-01-07-2021/src/www/ui/template/all_job_status.html.twig,Copyright (C) 2020 Siemens AG
fossology-01-07-2021/src/www/ui/template/admin_license_from_csv.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/template/ui-showjobs.js.twig,"Copyright (C) 2015,2019 Siemens AG Author: Shaheem Azmal<shaheem.azmal@siemens.com>, Anupam Ghosh <anupam.ghosh@siemens.com>"
fossology-01-07-2021/src/www/ui/template/ui-browse-license_file-list.js.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/template/agent_adder.html.twig,Copyright (C) 2014-2015 Siemens AG
fossology-01-07-2021/src/www/ui/template/ui-browse.html.twig,Copyright (C) 2014-2018 Siemens AG
fossology-01-07-2021/src/www/ui/template/ui-clearing-view.html.twig,Copyright (C) 2014-2018 Siemens AG
fossology-01-07-2021/src/www/ui/template/ui-export-list.html.twig,"Copyright (C) 2016-2017,2020 Siemens AG"
fossology-01-07-2021/src/www/ui/template/ui-export-list.html.twig,Copyright (C) 2021 LG Electronics Inc.
fossology-01-07-2021/src/www/ui/scripts/browse.js,"Copyright (C) 2014-2015, Siemens AG Author: Steffen Weber, Johannes Najjar"
fossology-01-07-2021/src/www/ui/scripts/admin-license-std-comments.js,"Copyright (C) 2019, Siemens AG"
fossology-01-07-2021/src/www/ui/scripts/jquery-3.6.0.min.js,Copyright (C) OpenJS Foundation and other contributors
fossology-01-07-2021/src/www/ui/scripts/change-license-view.js,"Copyright (C) 2014-2018, Siemens AG Author: Daniele Fognini, Johannes Najjar"
fossology-01-07-2021/src/www/ui/scripts/change-license-browse.js,"Copyright (C) 2014-2018, Siemens AG Author: Daniele Fognini, Johannes Najjar"
fossology-01-07-2021/src/www/ui/scripts/change-license-common.js,"Copyright (C) 2014-2020, Siemens AG Authors: Daniele Fognini, Johannes Najjar, Steffen Weber, Andreas J. Reichel, Shaheem Azmal M MD"
fossology-01-07-2021/src/www/ui/ui-view-info.php,"Copyright (C) 2008-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui/ui-view-info.php,"Copyright (C) 2015,2018 Siemens AG"
fossology-01-07-2021/src/www/ui/core-init.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/www/ui_tests/api/Models/ScanOptionsTest.php,Copyright (C) 2021 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/AnalysisTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/UploadTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/FolderTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/JobTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/UserTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/FileTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/DeciderTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/InfoTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/ObligationTest.php,Copyright (C) 2021 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/SearchResultTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/LicenseTest.php,Copyright (C) 2021 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/ReuserTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Models/UploadSummaryTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Controllers/UserControllerTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Controllers/FolderControllerTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Controllers/VersionControllerTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Controllers/UploadControllerTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Controllers/LicenseControllerTest.php,Copyright (C) 2021 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Controllers/JobControllerTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Controllers/AuthControllerTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Controllers/ReportControllerTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Helper/RestHelperTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Helper/AuthHelperTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Helper/DbHelperTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/www/ui_tests/api/Makefile,Copyright (C) Siemens AG 2017
fossology-01-07-2021/src/www/ui_tests/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/phpunit-bootstrap.php,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/composer.json,Copyright (C) Siemens AG 2014-2016
fossology-01-07-2021/src/lib/cpp/libfossAgentDatabaseHandler.hpp,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/lib/cpp/libfossdbmanagerclass.hpp,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/lib/cpp/libfossUtils.hpp,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/lib/cpp/libfossAgentDatabaseHandler.cc,"Copyright (C) 2013-2014, Siemens AG"
fossology-01-07-2021/src/lib/cpp/libfossdbQueryResult.hpp,"Copyright (C) 2014-2015, Siemens AG Author: Daniele Fognini"
fossology-01-07-2021/src/lib/cpp/libfossUtils.cc,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/lib/cpp/Makefile,Copyright (C) Siemens AG 2014
fossology-01-07-2021/src/lib/c/libfossagent.h,"Copyright (C) 20011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/c/libfossagent.h,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/lib/c/libfossdbmanager.h,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_TraverseChild.c,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/c/libfossagent.c,"Copyright (C) 2009-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/c/libfossagent.c,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/ununpack/agent_tests/Unit/run_tests.h,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/c/libfossdb.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_PathCheck.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_TraverseStart.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/c/sqlCopy.c,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_ununpack-disk.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Auth/Auth.php,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_IsFunctions.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Report/LicenseMainGetter.php,"Copyright (C) 2016-2017, Siemens AG Author: Daniele Fognini, Shaheem Azmal M MD"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_RunCommand.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Report/tests/ClearedGetterCommonTest.php,"Copyright (C) 2014, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_ununpack-ar.c,"Copyright (C) 2010-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Report/XpClearedGetter.php,"Copyright (C) 2014-2017, Siemens AG Author: Daniele Fognini"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_CopyFile.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Unit/run_tests.c,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Report/ClearedGetterCommon.php,"Copyright (C) 2014-2017, Siemens AG Author: Daniele Fognini, Shaheem Azmal M MD"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_TaintString.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_Checksum.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Report/LicenseDNUGetter.php,"Copyright (C) 2020, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_ununpack-iso.c,"Copyright (C) 2010-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_DBInsert.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Report/LicenseClearedGetter.php,"Copyright (C) 2014-2018, Siemens AG Author: Daniele Fognini"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_FindCmd.c,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Report/ObligationsGetter.php,"Copyright (C) 2017,2020, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_Prune.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Report/LicenseIrrelevantGetter.php,"Copyright (C) 2017, Siemens AG"
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_Traverse.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/tests/test_fossdash_config.php,Copyright (C) Darshan Kansagara <kansagara.darshan97@gmail.com>
fossology-01-07-2021/src/ununpack/agent_tests/Unit/test_ContainerInfo.c,"Copyright (C) 2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Functional/utility.php,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/tests/test_common_auth.php,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Functional/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Plugin/FO_Plugin.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Plugin/FO_Plugin.php,Copyright (C) 2014-2017 Siemens AG
fossology-01-07-2021/src/ununpack/agent_tests/Functional/cliParamsTest4UnunpackNormal.php,"Copyright (C) 2010-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Functional/cliParamsTest4UnunpackNormal.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/lib/php/Plugin/DefaultPlugin.php,"Copyright (C) 2014-2016, Siemens AG Author: Andreas Würl"
fossology-01-07-2021/src/ununpack/agent_tests/Functional/cliParamsTest4UnunpackException.php,"Copyright (C) 2010-2012 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/agent_tests/Functional/cliParamsTest4UnunpackException.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/ununpack/agent/externs.h,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/common-license-file.php,"Copyright (C) 2009-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/common-license-file.php,Copyright (C) 2014 Siemens AG
fossology-01-07-2021/src/ununpack/agent/ununpack-ar.c,"Copyright (C) 2007-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Data/Highlight.php,"Copyright (C) 2014, 2018 Siemens AG Authors: Andreas Würl, Daniele Fognini"
fossology-01-07-2021/src/ununpack/agent/departition.c,"Copyright (C) 2007-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Data/DecisionTypes.php,"Copyright (C) 2014,2019-2020, Siemens AG"
fossology-01-07-2021/src/ununpack/agent/ununpack-ar.h,"Copyright (C) 2007 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Data/Spasht/DefinitionSummary.php,"Copyright (C) 2020, Siemens AG  "
fossology-01-07-2021/src/ununpack/agent/ununpack-iso.h,"Copyright (C) 2007 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Data/Spasht/Coordinate.php,"Copyright (C) 2020, Siemens AG  "
fossology-01-07-2021/src/ununpack/agent/ununpack-disk.h,"Copyright (C) 2007 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Data/ClearingDecision.php,"Copyright (C) 2014-2018, Siemens AG Author: Johannes Najjar, Steffen Weber"
fossology-01-07-2021/src/ununpack/ui/agent-unpack.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/ununpack/ui/agent-unpack.php,Copyright (C) 2015 Siemens
fossology-01-07-2021/src/ununpack/ui/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Data/AgentRef.php,"Copyright (C) 2014, Siemens AG Author: Andreas Würl"
fossology-01-07-2021/src/ununpack/ui/ui-reunpack.php,"Copyright (C) 2008-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/agent/buckets.h,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/common-folders.php,"Copyright (C) 2008-2015 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/common-folders.php,Copyright (C) 2014-2017 Siemens AG
fossology-01-07-2021/src/lib/php/Dao/TreeDao.php,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/lib/php/Dao/TreeDao.php,"Copyright (C) 2017 TNG Technology Consulting GmbH Authors: Andreas Würl, Steffen Weber, Maximilian Huber"
fossology-01-07-2021/src/buckets/agent/buckets.c,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/agent/match.c,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/agent/write.c,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/UploadDao.php,"Copyright (C) 2014-2018, Siemens AG Authors: Andreas Würl, Steffen Weber"
fossology-01-07-2021/src/buckets/agent/child.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/SpashtDao.php,Copyright (C) 2019 Author: Vivek Kumar<vvksindia@gmail.com>
fossology-01-07-2021/src/buckets/agent/leaf.c,"Copyright (C) 2010-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/agent/liccache.h,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/agent/walk.c,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/ClearingDao.php,"Copyright (C) 2014-2018,2020, Siemens AG Author: Johannes Najjar"
fossology-01-07-2021/src/buckets/agent/container.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/agent/Makefile,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/UploadPermissionDao.php,"Copyright (C) 2015-2018, Siemens AG"
fossology-01-07-2021/src/buckets/agent/liccache.c,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/LicenseStdCommentDao.php,Copyright (C) 2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/buckets/agent/inits.c,"Copyright (C) 2010 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/LicenseDao.php,"Copyright (C) 2014-2018, Siemens AG Author: Andreas Würl"
fossology-01-07-2021/src/buckets/agent/validate.c,"Copyright (C) 2010-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/HighlightDao.php,"Copyright (C) 2014, Siemens AG Authors: Daniele Fognini, Steffen Weber, Andreas Würl"
fossology-01-07-2021/src/buckets/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/PfileDao.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/buckets/ui/ui-list-bucket-files.php,"Copyright (C) 2010-2015 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/ui/ui-list-bucket-files.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/buckets/ui/Makefile,"Copyright (C) 2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/ui/agent-bucket.php,"Copyright (C) 2010-2013 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/ui/agent-bucket.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/lib/php/Dao/CopyrightDao.php,"Copyright (C) 2014-2018, Siemens AG Author: Andreas Würl"
fossology-01-07-2021/src/buckets/ui/bucket-diff.php,"Copyright (C) 2011-2014 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/buckets/ui/bucket-diff.php,Copyright (C) 2015 Siemens AG
fossology-01-07-2021/src/buckets/ui/ajax-filebucket.php,"Copyright (C) 2010-2011 Hewlett-Packard Development Company, L.P."
fossology-01-07-2021/src/lib/php/Dao/FolderDao.php,"Copyright (C) 2014-2015, Siemens AG Authors: Andreas Würl, Steffen Weber"
fossology-01-07-2021/src/lib/php/Dao/UserDao.php,"Copyright (C) 2014-2017 Siemens AG Author: J. Najjar, S. Weber, A. Wührl"
fossology-01-07-2021/src/lib/php/Dao/ShowJobsDao.php,"Copyright (C) 2015-2018, Siemens AG Author: Shaheem Azmal<shaheem.azmal@siemens.com>, Anupam Ghosh <anupam.ghosh@siemens.com>"
fossology-01-07-2021/src/lib/php/Dao/test/PfileDaoTest.php,Copyright (C) 2020 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/lib/php/Dao/test/LicenseStdCommentDaoTest.php,Copyright (C) 2019 Siemens AG Author: Gaurav Mishra <mishra.gaurav@siemens.com>
fossology-01-07-2021/src/lib/php/Dao/test/LicenseDaoTest.php,"Copyright (C) 2014-2015, Siemens AG Author: Steffen Weber"
fossology-01-07-2021/src/lib/php/Dao/test/CopyrightDaoTest.php,"Copyright (C) 2014-2018, Siemens AG Author: Daniele Fognini, Steffen Weber"
fossology-01-07-2021/src/lib/php/Dao/test/UploadDaoTest.php,"Copyright (C) 2014-2015, Siemens AG Author: Steffen Weber, Johannes Najjar"
fossology-01-07-2021/src/lib/php/Dao/test/TreeDaoTest.php,"Copyright (C) 2014-2015, Siemens AG"
fossology-01-07-2021/src/lib/php/Dao/test/TreeDaoTest.php,"Copyright (C) 2017 TNG Technology Consulting GmbH Author: Steffen Weber, Johannes Najjar, Maximilian Huber"
fossology-01-07-2021/src/lib/php/Dao/SoftwareHeritageDao.php,Copyright (C) 2019 Author: Sandip Kumar Bhuyan<sandipbhuyan@gmail.com>
fossology-01-07-2021/src/lib/php/BusinessRules/ObligationMap.php,"Copyright (C) 2017, Siemens AG"
